Date;Total Mails;Total Detected;Hidden Partial;Hidden Full;1and1;AOL;AdobeMarketingCloud;Amazon;AppRiver;Apple;CenturyLink;Cisco;Comcast;Epsilon;ExperianMarketingServices;Fujitsu;GoDaddy;Google;MAXMailProtection;McAfee;Microsoft;Mimecast;NTT Communications;OVH;Oracle;Proofpoint;Rackspace;Salesforce;SoftLayer;Strato;Symantec;TrendMicro;VMware;Virtustream;Yahoo
2012-09;7755;2485;937;933;26;;;49;2;3;5;;;;;2;11;608;;5;144;;2;1;;24;23;16;;1;16;;;;15
2012-10;9855;2837;1153;1143;54;;;111;5;1;9;;;;;;16;738;;12;151;;4;2;;14;46;7;;;20;;;;11
2012-11;9727;3224;1246;1232;38;;;73;4;12;20;;21;;;1;4;826;;2;155;;13;10;;11;62;3;;6;21;;;;19
2012-12;6571;2286;876;855;7;1;;119;;2;12;;88;;;;7;530;;;122;1;;6;;1;10;2;;;8;;;;12
2013-01;7413;2502;841;827;30;;;8;1;5;1;;80;;;;5;568;;5;148;;;7;;19;12;1;;1;17;;;;12
2013-02;10320;3542;1271;1242;29;;;47;1;12;9;;85;;;2;15;833;;4;149;2;1;9;;8;31;3;;10;20;;;;34
2013-03;11803;3824;1619;1594;82;1;;45;;3;2;;102;;;;14;1009;;4;226;8;4;16;;17;50;7;;1;22;;;;60
2013-04;9108;2944;1085;1068;27;1;;20;;5;8;1;71;;;;16;737;;;111;3;;18;;16;46;;;;23;;2;;10
2013-05;8805;3058;1166;1155;55;;;18;1;2;3;;158;;;;23;761;;;117;7;;9;;10;27;;;1;16;;1;;9
2013-06;10280;3664;1580;1565;98;1;;14;3;7;11;;138;;;;22;927;;6;176;6;1;33;;10;29;;;;52;;;;55
2013-07;13740;4778;1848;1835;80;1;;41;;10;2;;137;;;;15;1115;;3;281;9;;20;;15;38;;;4;63;;;;34
2013-08;10079;3598;1429;1414;48;3;;31;4;3;3;;111;;;;6;900;;;201;;;11;;6;33;;;4;55;;;;18
2013-09;9242;3021;1164;1148;32;;;34;2;5;;;63;;;1;17;720;;;217;;;4;3;28;26;;;1;18;;;;7
2013-10;11521;3744;1547;1537;26;3;;16;19;5;3;;124;;;;49;920;;3;257;3;1;8;;39;28;;;;35;;;;19
2013-11;12168;4577;1740;1723;80;2;;2;2;4;9;;65;;;1;5;1189;;1;246;7;4;6;1;27;42;;;12;31;;;;22
2013-12;7717;2655;985;981;32;;;3;;3;1;;48;;;1;6;672;;1;109;4;2;;;19;50;;;4;40;;;;2
2014-01;8902;2933;1156;1148;71;;;9;9;2;1;;94;;;6;8;604;;7;159;2;5;4;;71;12;1;;15;69;;;;17
2014-02;11838;3880;1404;1398;3;2;;16;24;;8;;153;;;1;5;773;;19;255;5;12;3;;31;13;3;;24;37;;;;20
2014-03;13014;4657;1786;1775;29;3;;14;25;8;5;;118;;;;17;916;;7;389;17;7;18;1;46;15;6;;56;72;;;;33
2014-04;9055;3308;1282;1277;17;3;;6;3;5;3;;121;;;;12;717;;10;212;1;2;3;;52;12;;;26;59;1;;;28
2014-05;9635;3068;1264;1258;19;;;4;6;3;3;;95;;;;13;741;;17;278;1;;1;;20;15;;;18;37;;;;12
2014-06;9964;3144;1264;1263;31;;;10;3;2;9;;80;;;;6;724;;25;217;;3;15;;44;5;;;28;33;;;;46
2014-07;14117;4872;1853;1848;48;;;6;24;4;8;;105;;;;11;1103;;6;327;1;6;26;;88;46;;;17;33;;;;17
2014-08;9418;2821;1197;1193;12;;;15;1;42;1;;74;;;;5;753;;1;222;3;;17;;33;5;;1;16;25;;;;7
2014-09;10833;3427;1374;1363;52;;;20;1;40;4;;78;;;;7;816;;3;251;1;2;2;;46;5;1;4;24;28;;;;19
2014-10;14907;4469;1973;1967;70;8;;27;5;17;3;;142;;;;9;1212;;5;374;2;;11;;54;20;3;;11;42;;;;24
2014-11;12557;3743;1577;1571;39;;;1;10;6;4;;60;;;1;5;956;;2;327;8;8;21;;91;22;2;4;16;26;;;;8
2014-12;9587;2919;1132;1129;6;3;;5;5;32;;;90;;;;11;627;;5;264;1;;8;;43;13;;;6;30;;;;3
2015-01;9684;2866;1186;1180;12;2;;25;3;5;;;39;;;;6;708;;6;276;2;;20;;40;23;;14;4;16;;;;3
2015-02;9936;2922;1330;1329;17;5;;14;;17;;;60;;;1;5;753;;4;327;1;2;19;;21;29;;;17;36;;;;13
2015-03;13911;4425;1879;1872;24;7;;23;;2;;1;61;;;;19;1175;1;4;386;3;7;27;;77;15;5;;16;24;;;;13
2015-04;10037;3289;1315;1307;8;8;;10;2;1;9;;29;;;;32;839;;8;259;1;7;15;;51;8;;1;4;23;;;;13
2015-05;8393;2529;1105;1097;10;;;22;4;6;2;;40;;;;11;575;;2;237;2;;7;;31;137;;4;2;13;;;;10
2015-06;9265;2728;1220;1211;3;;;11;;5;3;;39;;;2;14;602;;2;383;2;2;3;;35;36;6;6;10;33;;;;36
2015-07;13242;4436;2101;2089;3;;;21;3;1;21;;77;;;;9;1109;;2;482;7;8;27;;75;189;7;;16;31;;;;31
2015-08;8838;2708;1138;1126;1;;;15;;2;10;;12;;;2;2;604;;;316;5;1;10;;70;57;2;;6;23;;;;19
2015-09;7886;2387;1140;1136;3;6;;15;2;;7;;29;;;;16;571;;;288;4;;6;;83;76;;;3;20;;;;19
2015-10;11217;3518;1656;1647;6;4;;35;;3;5;;98;;;1;13;758;;1;488;6;6;9;;113;58;2;4;3;26;;;;42
2015-11;11138;3924;1786;1759;8;24;;82;;;4;;40;;;1;15;894;;5;423;21;12;18;1;77;102;14;2;22;31;;;;16
2015-12;8056;2811;1270;1242;3;10;;52;;;14;;71;;;;29;661;;;256;6;;14;;58;52;1;;23;15;;;;26
2016-01;7214;2534;1056;1049;;5;;17;;1;14;;45;;;;17;552;;;246;8;1;30;1;31;87;1;;5;6;;;;19
2016-02;8236;2772;1294;1287;1;4;;54;;1;8;1;107;;;;27;615;;7;295;8;;21;;75;43;;;2;8;;;;34
2016-03;11844;4069;1839;1828;10;7;;33;;;4;;129;;;;9;926;;8;467;16;9;2;;112;21;1;;7;15;;;;98
2016-04;10215;3900;1743;1728;3;10;;44;;1;1;;86;;;;9;787;;5;456;36;11;34;;125;33;5;;6;3;;;;151
2016-05;8618;3302;1399;1394;7;18;;43;;1;;;53;;;1;21;638;;2;372;17;1;35;;73;52;3;1;2;8;;;;80
2016-06;9254;3030;1292;1282;3;20;;47;;;2;;85;;;;15;534;;;401;14;1;18;10;67;39;6;;2;20;;;;23
2016-07;10902;4023;1903;1869;5;23;;30;;;6;3;67;;;;24;895;;;545;39;11;35;;125;61;10;;13;9;;;;54
2016-08;7870;2996;1437;1418;9;46;;30;;1;;47;169;;;2;21;590;;;326;18;1;20;;115;36;10;;2;12;;;;6
2016-09;7385;2698;1280;1273;4;8;;12;;;;21;67;;;;2;640;;;367;27;;23;;84;19;4;;4;16;;;;19
2016-10;2570;1045;465;458;3;16;;;;;;7;28;;;;4;200;;;132;2;;7;;33;15;7;;1;8;;;;15
